"country","year","iso_code","population","gdp","gdp_per_capita","poverty_rate","gini_index","income_top1","income_top10","income_bottom50"
"Guinea-Bissau","1993","GNB","1058755","1360698820.0","1285.19","52.81576514","43.60943139","19.65","52.52","11.74"
"Guinea-Bissau","2002","GNB","1289317","1507700424.0","1169.38","68.22612286","35.56883633","14.2","44.9","15.29"
"Guinea-Bissau","2010","GNB","1566352","2015432308.0","1286.7","75.70624948","50.60209036","17.1","60.13","9.59"
"Guinea-Bissau","2018","GNB","1922167","2771625236.0","1441.93","37.09504902","34.76523161","12.74","44.23","15.4"
"Guinea-Bissau","2021","GNB","2058841","3127940606.0","1519.27","39.86110985","33.43506753","11.03","42.1","16.05"
"Guyana","1992","GUY","749919","187634000000.0","14945.41","33.28000009","39.46759105","22.27","55.41","8.39"
"Guyana","1998","GUY","763596","187634000000.0","14945.41","13.01103234","45.05282938","22.27","55.41","8.39"
"Haiti","2001","HTI","8455917","12654293375.0","1496.5","75.10814667","58.99116397","22.79","56.41","8.02"
"Haiti","2012","HTI","10069770","16393482000.0","1627.99","65.09744525","60.45080423","23.62","53.25","10.03"
"Honduras","1989","HND","4841843","14187663061.0","2930.22","49.48399961","55.36727905","22.27","55.41","8.39"
"Honduras","1990","HND","4980493","14201085625.0","2851.34","51.67300105","55.92855811","22.27","55.41","8.39"
"Honduras","1991","HND","5123797","14777670050.0","2884.12","41.26934707","51.81965232","22.27","55.41","8.39"
"Honduras","1992","HND","5271437","15733343099.0","2984.64","36.48847342","51.80389881","22.27","55.41","8.39"
"Honduras","1993","HND","5423253","16847892598.0","3106.6","31.29476309","53.44483852","22.27","55.41","8.39"
"Honduras","1994","HND","5579247","16756478908.0","3003.36","32.93872178","54.99133468","22.27","55.41","8.39"
"Honduras","1995","HND","5739636","17579243982.0","3062.78","34.42178965","55.46936989","22.27","55.41","8.39"
"Honduras","1996","HND","5903962","18358896091.0","3109.59","38.1577909","55.69672585","22.27","55.41","8.39"
"Honduras","1997","HND","6071458","19427979548.0","3199.89","27.51883268","52.72735357","22.27","55.41","8.39"
"Honduras","1998","HND","6234436","20150664632.0","3232.16","32.30600059","57.2884798","22.27","55.41","8.39"
"Honduras","1999","HND","6400470","19928432930.0","3113.59","32.12149739","55.21424413","22.27","55.41","8.39"
"Honduras","2001","HND","6757992","21992955509.0","3254.36","26.54221356","55.35134673","22.79","56.41","8.02"
"Honduras","2002","HND","6938866","22983633152.0","3312.3","28.95480692","55.70878983","22.45","56.19","8.1"
"Honduras","2003","HND","7119213","24205428089.0","3400.01","34.00045633","58.07805657","23.3","56.2","8.48"
"Honduras","2004","HND","7299003","25910108120.0","3549.81","33.29382837","58.09237361","24.14","55.88","8.72"
"Honduras","2005","HND","7478362","27704981594.0","3704.69","31.33981526","59.47672725","22.75","55.48","8.7"
"Honduras","2006","HND","7656832","29769398424.0","3887.95","27.30668187","57.52498507","23.23","55.16","9.04"
"Honduras","2007","HND","7834806","31871721735.0","4067.97","22.01384902","55.81572652","24.73","56.18","8.92"
"Honduras","2008","HND","8012590","33484306097.0","4178.96","20.87986618","55.48926592","23.95","55.3","9.16"
"Honduras","2009","HND","8189904","32923391943.0","4020.0","18.06202233","51.28166676","22.85","54.46","9.33"
"Honduras","2010","HND","8365881","34409603132.0","4113.09","19.5584327","53.08563709","23.78","54.55","9.47"
"Honduras","2011","HND","8540587","35990758725.0","4214.08","20.08404583","52.55374312","23.91","53.84","9.78"
"Honduras","2012","HND","8715081","37443688294.0","4296.42","23.96851331","53.36492062","23.62","53.25","10.03"
"Honduras","2013","HND","8889276","38446700070.0","4325.07","20.79345733","49.95847642","24.9","53.98","10.09"
"Honduras","2014","HND","9063127","39484545761.0","4356.61","20.59499472","49.87486899","25.49","53.19","10.25"
"Honduras","2015","HND","9237306","40757802007.0","4412.3","19.93363351","49.24869835","23.3","52.82","10.31"
"Honduras","2016","HND","9412380","42125312119.0","4475.52","19.84203905","49.79712963","23.45","52.95","10.28"
"Honduras","2017","HND","9588144","43936103834.0","4582.34","19.32745427","49.44456816","22.48","52.99","10.2"
"Honduras","2018","HND","9765209","45477892182.0","4657.13","19.84625012","48.92784953","22.84","53.27","10.11"
"Honduras","2019","HND","9943637","46684518271.0","4694.91","18.77903044","48.16896915","22.66","52.58","10.15"
"Honduras","2023","HND","10644853","26807544857.0","3627.25","17.02127606","46.82682753","21.97","52.12","10.11"
"Honduras","2024","HND","10825704","26807544857.0","3627.25","15.71737081","45.67611814","21.97","52.12","10.11"
"Hungary","1987","HUN","10475103","115265000000.0","11003.71","0.0","20.88309228","3.41","18.06","35.12"
"Hungary","1989","HUN","10403421","114409000000.0","10997.22","0.0","25.04777908","4.58","20.69","32.6"
"Hungary","1991","HUN","10378174","95825225553.0","9233.34","2.240082063","29.62293029","6.05","24.38","28.57"
"Hungary","1993","HUN","10356869","95740692963.0","9244.17","0.0","27.93830335","7.01","26.25","27.21"
"Hungary","1994","HUN","10339936","100339000000.0","9704.06","1.913168654","33.28559697","6.98","26.55","26.93"
"Hungary","1999","HUN","10219797","126176000000.0","12346.28","0.720878039","30.21984398","8.91","29.22","26.2"
"Hungary","2004","HUN","10085788","171925000000.0","17046.3","0.26315595","29.86435592","10.58","31.67","24.91"
"Hungary","2005","HUN","10065703","183107000000.0","18191.18","1.020275429","34.72095132","11.79","33.38","24.27"
"Hungary","2006","HUN","10049946","194033000000.0","19306.9","0.19993824","28.29602063","12.62","34.69","23.05"
"Hungary","2007","HUN","10034084","198872000000.0","19819.66","0.245288876","27.88182795","11.41","34.97","22.49"
"Hungary","2008","HUN","10016653","204720000000.0","20438.0","0.089741952","27.51402557","11.34","34.22","23.13"
"Hungary","2009","HUN","10001381","195181000000.0","19515.4","0.112736051","26.9592613","11.19","33.35","23.45"
"Hungary","2010","HUN","9979128","200497000000.0","20091.59","0.166881341","29.44412231","11.46","33.7","23.04"
"Hungary","2011","HUN","9946675","208408000000.0","20952.49","0.17066939","29.15791273","11.0","32.87","23.32"
"Hungary","2012","HUN","9916621","205802000000.0","20753.24","0.475829979","30.80250919","10.37","31.96","23.65"
"Hungary","2013","HUN","9889344","209512000000.0","21185.6","0.460900692","31.50410354","11.67","33.37","23.1"
"Hungary","2014","HUN","9862843","218379000000.0","22141.55","0.981409196","30.91303706","11.62","32.91","23.02"
"Hungary","2015","HUN","9839211","226475000000.0","23017.56","0.969030149","30.40709198","11.64","32.88","23.02"
"Hungary","2016","HUN","9810529","231459000000.0","23592.95","1.5732795","30.32402098","12.03","33.06","23.21"
"Hungary","2017","HUN","9785608","241347000000.0","24663.49","0.917957257","30.58254421","11.37","32.99","23.17"
"Iceland","2003","ISL","289616","9810546928.0","33874.33","0.037692831","26.83603764","11.07","32.41","21.66"
"Iceland","2004","ISL","292172","10591927126.0","36252.37","0.170065498","27.9818505","9.33","30.9","22.3"
"Iceland","2005","ISL","296852","11206862490.0","37752.36","0.037019659","29.00244594","10.05","30.98","22.29"
"Iceland","2006","ISL","303883","11775508947.0","38750.14","0.184279622","30.24500906","10.55","31.98","21.86"
"Iceland","2007","ISL","311662","12798725464.0","41066.04","0.08061417","29.47088778","14.49","35.29","21.25"
"Iceland","2008","ISL","317519","13031114591.0","41040.42","0.060815003","31.78927898","7.59","28.95","23.68"
"Iceland","2009","ISL","318619","12031037299.0","37759.95","0.09720067","28.65624428","6.56","27.57","24.38"
"Iceland","2010","ISL","318163","11531450215.0","36243.84","0.14938449","26.17129683","5.62","26.83","24.55"
"Iceland","2011","ISL","319139","11716753534.0","36713.64","0.188295566","26.83027089","5.9","27.39","24.49"
"Iceland","2012","ISL","320851","11841375384.0","36906.15","0.033555817","26.76942348","6.41","27.79","24.51"
"Iceland","2013","ISL","323891","12380449213.0","38224.12","0.088209333","25.40291548","8.43","29.81","23.75"
"Iceland","2014","ISL","327517","12589333385.0","38438.72","0.0","27.80041695","8.57","29.68","23.92"
"Iceland","2015","ISL","330962","13147880818.0","39726.26","0.034490184","26.78797245","8.46","29.62","23.85"
"Iceland","2016","ISL","335571","13976682094.0","41650.45","0.0","27.24110484","8.55","29.29","24.13"
"Iceland","2017","ISL","343537","14562998209.0","42391.35","0.0","26.13157928","8.96","29.21","24.91"
"Iceland","2018","ISL","352860","15275006901.0","43289.14","0.268157898","26.56500936","7.97","28.09","25.49"
"Iceland","2019","ISL","360709","15550746271.0","43111.61","0.079942023","26.80255771","8.01","28.03","25.67"
"India","1983","IND","737372683","1202350000000.0","1630.59","50.86712837","27.2036761","10.57","36.15","19.83"
"India","1987","IND","808931268","1412880000000.0","1746.61","51.78025961","27.53100395","10.59","35.37","19.96"
"India","1993","IND","922118380","1944350000000.0","2108.57","47.48263359","26.10981166","12.79","37.67","19.33"
"India","2004","IND","1135991509","3495020000000.0","3076.63","46.42416835","27.68206596","18.81","45.38","16.9"
"India","2009","IND","1225524764","4993480000000.0","4074.56","34.57557857","27.82588601","21.27","51.83","14.77"
"India","2011","IND","1261224956","5720690000000.0","4535.82","27.12469101","28.77688408","21.54","55.17","13.73"
"India","2022","IND","1425423209","10476200000000.0","7349.57","5.251640081","25.51499605","23.07","58.89","13.25"
"Indonesia","1984","IDN","163251124","503306000000.0","3083.02","86.24640107","32.30241537","14.79","41.24","16.46"
"Indonesia","1987","IDN","173511157","572867000000.0","3301.61","86.80722713","30.4120928","16.66","44.02","14.93"
"Indonesia","1990","IDN","183501097","718549000000.0","3915.77","78.58517766","31.06927276","15.0","44.77","14.38"
"Indonesia","1993","IDN","193305169","912703000000.0","4721.56","78.002882","31.75494373","17.66","46.26","13.9"
"Indonesia","1996","IDN","203204353","1161280000000.0","5714.85","68.14606786","34.21379328","19.51","48.23","12.99"
"Indonesia","1998","IDN","209826791","1066070000000.0","5080.69","82.83225298","30.85094094","13.99","39.46","17.8"
"Indonesia","1999","IDN","213004667","1079380000000.0","5067.41","66.20951891","30.78847528","13.58","38.74","18.18"
"Indonesia","2000","IDN","216077789","1138300000000.0","5268.01","65.67724347","30.3062737","13.7","38.84","18.01"
"Indonesia","2001","IDN","219097905","1185220000000.0","5409.55","62.2713089","31.16591275","14.67","39.86","17.52"
"Indonesia","2002","IDN","222088499","1244250000000.0","5602.5","46.8390882","30.16376495","14.29","39.74","17.35"
"Indonesia","2003","IDN","225048005","1309810000000.0","5820.14","45.54861188","29.32318747","13.88","39.6","17.19"
"Indonesia","2004","IDN","227926649","1387450000000.0","6087.25","45.41439414","30.41650653","15.17","41.21","16.49"
"Indonesia","2005","IDN","230871648","1474880000000.0","6388.29","41.09380245","29.90362048","16.12","42.41","16.04"
"Indonesia","2006","IDN","233951650","1565010000000.0","6689.47","46.82924151","31.52412176","15.4","41.77","16.55"
"Indonesia","2007","IDN","237062338","1674230000000.0","7062.39","41.07683301","33.23171735","15.84","42.44","15.87"
"Indonesia","2008","IDN","240157902","1809490000000.0","7534.59","38.0051136","32.63291121","18.12","46.54","13.42"
"Indonesia","2009","IDN","243220024","1905720000000.0","7835.36","37.87485361","33.43270719","20.15","47.88","12.99"
"Indonesia","2010","IDN","246305327","2039330000000.0","8279.7","34.1008842","34.58631039","16.36","42.96","14.91"
"Indonesia","2011","IDN","249470029","2178180000000.0","8731.25","31.21020198","37.92591393","17.56","44.84","14.28"
"Indonesia","2012","IDN","252698525","2309530000000.0","9139.47","26.57826245","37.14888096","17.48","44.29","14.79"
"Indonesia","2013","IDN","255852464","2437880000000.0","9528.45","27.16655135","38.92685175","17.03","43.54","15.18"
"Indonesia","2014","IDN","258877395","2559930000000.0","9888.59","25.66111684","38.779971","17.06","43.43","15.14"
"Indonesia","2015","IDN","261799249","2684760000000.0","10255.05","21.58610374","38.20753396","18.08","44.97","14.75"
"Indonesia","2016","IDN","264627429","2819890000000.0","10656.08","18.04646552","36.88569963","15.82","43.15","15.14"
"Indonesia","2017","IDN","267346654","2962850000000.0","11082.44","14.75674212","36.36789024","15.53","41.73","15.35"
"Indonesia","2018","IDN","269951847","3116160000000.0","11543.39","12.46509403","36.33864522","17.85","46.86","12.45"
"Indonesia","2019","IDN","272489381","3272570000000.0","12009.89","10.84952131","35.35986245","17.85","46.86","12.45"
"Indonesia","2020","IDN","274814861","3204970000000.0","11662.3","9.847770631","35.33561528","17.85","46.86","12.45"
"Indonesia","2021","IDN","276758056","3323650000000.0","12009.24","8.564434946","35.50476432","17.85","46.86","12.45"
"Indonesia","2022","IDN","278830527","3500090000000.0","12552.76","7.853634655","35.51203012","17.85","46.86","12.45"
"Indonesia","2023","IDN","281190068","1741860000000.0","7298.49","6.716166437","36.05703115","17.85","46.86","12.45"
"Indonesia","2024","IDN","283487933","1741860000000.0","7298.49","5.438113213","34.89439487","17.85","46.86","12.45"
"Iran","1986","IRN","51446046","299362000000.0","5818.95","21.80999964","47.41963148","23.05","57.43","11.09"
"Iran","1990","IRN","58380098","318478000000.0","5455.25","21.61300033","43.60477626","20.3","53.85","12.69"
"Iran","1994","IRN","61520598","419488000000.0","6818.67","15.76099992","42.99836755","20.23","53.73","12.8"
"Iran","1998","IRN","64519866","541100000000.0","8386.56","15.15800059","44.09564137","19.22","53.18","12.66"
"Iran","2005","IRN","71828455","908856000000.0","12653.15","4.463858902","43.55864227","19.32","52.91","12.09"
"Iran","2006","IRN","73392747","995245000000.0","13560.54","4.459684342","44.75203753","19.38","52.9","12.15"
"Iran","2009","IRN","76457831","1208130000000.0","15801.24","4.934934899","42.05002487","16.45","48.58","13.49"
"Iran","2011","IRN","78383602","1345050000000.0","17159.83","2.257873118","34.6619755","15.03","45.43","15.14"
"Iran","2012","IRN","79370583","1324570000000.0","16688.43","1.767113991","34.42553878","18.41","50.0","13.91"
"Iran","2013","IRN","80414689","1287100000000.0","16005.73","1.901742816","33.9695096","15.69","49.29","14.93"
"Iran","2014","IRN","81502045","1352740000000.0","16597.58","3.298189119","34.81402099","16.9","48.34","15.07"
"Iran","2015","IRN","82619365","1331010000000.0","16110.17","2.992779948","35.264045","15.31","46.47","15.92"
"Iran","2016","IRN","83812230","1413720000000.0","16867.75","2.971551381","35.9123081","14.07","45.18","16.1"
"Iran","2017","IRN","85026761","1486670000000.0","17484.71","2.667331696","36.69367731","15.12","47.19","14.71"
"Iran","2018","IRN","86117999","1483610000000.0","17227.61","3.15073058","37.41990626","15.9","47.95","14.77"
"Iran","2019","IRN","87051649","1438750000000.0","16527.6","4.280261323","36.48225367","15.3","46.74","15.24"
"Iran","2020","IRN","87723448","1446200000000.0","16485.94","4.642350227","35.84293127","14.5","45.59","16.21"
"Iran","2021","IRN","88455490","1525520000000.0","17246.22","3.708684072","35.46873033","15.24","45.83","16.68"
"Iran","2022","IRN","89524247","1572210000000.0","17561.82","2.805306576","34.80343819","15.65","45.61","17.37"
"Iran","2023","IRN","90608708","1331010000000.0","16485.94","2.487305179","35.88479459","16.58","46.71","16.52"
"Iraq","2006","IRQ","28616518","190083000000.0","6642.42","0.570051","28.60061228","24.41","55.33","11.83"
"Iraq","2012","IRQ","33654843","392191000000.0","11653.34","0.559126772","29.54185605","21.13","52.3","12.97"
"Iraq","2023","IRQ","45074055","291137000000.0","9147.880000000001","0.549431425","29.77403998","41.28","68.73","7.33"
"Ireland","1987","IRL","3540382","54719772690.0","15455.9","1.245232765","35.46620309","8.75","30.89","22.03"
